reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
papa,juliez,juyev,"{'mean_confidence': 0.9904308319091797, 'min_confidence': 0.7366043329238892, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9793910980224609, 'min_confidence': 0.36234039068222046, 'max_confidence': 0.9999997615814209}",3.55,2.94,1.0,1.0,"{'original_duration': 3.55, 'adjusted_duration': 2.94, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.33, 'total_adjusted_duration': 2.210251156245936, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.0770237547716874, 'tempo_ratio': 1.557960922}, 'jh': {'count': 1, 'total_original_duration': 0.065, 'total_adjusted_duration': 0.034088853384060286, 'tempo_ratio': 1.906781647}, 'uw': {'count': 1, 'total_original_duration': 0.115, 'total_adjusted_duration': 0.0637047874327237, 'tempo_ratio': 1.805201848}, 'l': {'count': 1, 'total_original_duration': 0.0625, 'total_adjusted_duration': 0.03473676938299546, 'tempo_ratio': 1.799246191}, 'iy': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.06589305375831626, 'tempo_ratio': 1.555550914}, 'eh': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.07584252029002779, 'tempo_ratio': 1.582225901}, 'tcl': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.044767494965125186, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.55, 'total_adjusted_duration': 0.33384260820886746, 'tempo_ratio': 1.647482935}}}",0276.wav
brawn,burnes,bun,"{'mean_confidence': 0.9964433908462524, 'min_confidence': 0.7620781064033508, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9901859760284424, 'min_confidence': 0.630868673324585, 'max_confidence': 0.9999996423721313}",3.475,2.909,1.0,1.0,"{'original_duration': 3.475, 'adjusted_duration': 2.909, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.44, 'total_adjusted_duration': 2.3145977773562594, 'tempo_ratio': 1.05417884}, 'bcl': {'count': 1, 'total_original_duration': 0.2575, 'total_adjusted_duration': 0.15964321429174064, 'tempo_ratio': 1.612971783}, 'b': {'count': 1, 'total_original_duration': 0.04, 'total_adjusted_duration': 0.023906871651690968, 'tempo_ratio': 1.673159106}, 'r': {'count': 1, 'total_original_duration': 0.0675, 'total_adjusted_duration': 0.04307667230049127, 'tempo_ratio': 1.566973408}, 'aw': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.09450718064383577, 'tempo_ratio': 1.957523214}, 'n': {'count': 1, 'total_original_duration': 0.475, 'total_adjusted_duration': 0.2733071003051713, 'tempo_ratio': 1.737971679}}}",0278.wav
loyal,laryalm,lyon,"{'mean_confidence': 0.9687680602073669, 'min_confidence': 0.3410598635673523, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9918844103813171, 'min_confidence': 0.5472495555877686, 'max_confidence': 0.9999996423721313}",2.485,2.0265625,1.0,1.0,"{'original_duration': 2.485, 'adjusted_duration': 2.0265625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.7200000000000002, 'total_adjusted_duration': 1.6316017119068715, 'tempo_ratio': 1.05417884}, 'l': {'count': 2, 'total_original_duration': 0.37, 'total_adjusted_duration': 0.20564167474733314, 'tempo_ratio': 1.799246191}, 'oy': {'count': 1, 'total_original_duration': 0.1975, 'total_adjusted_duration': 0.10323763786093453, 'tempo_ratio': 1.913061981}, 'ah': {'count': 1, 'total_original_duration': 0.1825, 'total_adjusted_duration': 0.08608899236981798, 'tempo_ratio': 2.119899362}}}",0279.wav
hat,'ht,hah't,"{'mean_confidence': 0.9795452952384949, 'min_confidence': 0.5508602857589722, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9724875092506409, 'min_confidence': 0.4354458451271057, 'max_confidence': 0.9999997615814209}",2.535,2.0093125,1.0,1.0,"{'original_duration': 2.535, 'adjusted_duration': 2.0093125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.2375, 'total_adjusted_duration': 1.1738994874911357, 'tempo_ratio': 1.05417884}, 'hh': {'count': 1, 'total_original_duration': 0.7075, 'total_adjusted_duration': 0.49099947474854067, 'tempo_ratio': 1.440938405}, 'ae': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.10567555332932135, 'tempo_ratio': 1.750641413}, 'tcl': {'count': 1, 'total_original_duration': 0.0975, 'total_adjusted_duration': 0.05819774345466275, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.2975, 'total_adjusted_duration': 0.1805785017129783, 'tempo_ratio': 1.647482935}}}",0280.wav
aluminum silverware can often be flimsy,halebium thevoer canot then besunty,halebium theor canot then be sundy,"{'mean_confidence': 0.9795424342155457, 'min_confidence': 0.39331451058387756, 'max_confidence': 0.9999995231628418}","{'mean_confidence': 0.9682028889656067, 'min_confidence': 0.4202755391597748, 'max_confidence': 0.9999988079071045}",12.38,8.77375,1.0,0.8333333333333334,"{'original_duration': 12.38, 'adjusted_duration': 8.77375, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 4.505, 'total_adjusted_duration': 4.273468437290962, 'tempo_ratio': 1.05417884}, 'ah': {'count': 4, 'total_original_duration': 0.7800000000000001, 'total_adjusted_duration': 0.3679419947860713, 'tempo_ratio': 2.119899362}, 'l': {'count': 3, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.14867337295922056, 'tempo_ratio': 1.799246191}, 'uw': {'count': 1, 'total_original_duration': 0.0975, 'total_adjusted_duration': 0.054010580649483136, 'tempo_ratio': 1.805201848}, 'm': {'count': 4, 'total_original_duration': 1.8624999999999998, 'total_adjusted_duration': 1.063009434179906, 'tempo_ratio': 1.752101101}, 'n': {'count': 2, 'total_original_duration': 0.6475, 'total_adjusted_duration': 0.3725607314686283, 'tempo_ratio': 1.737971679}, 's': {'count': 1, 'total_original_duration': 0.0825, 'total_adjusted_duration': 0.048961166857626394, 'tempo_ratio': 1.685008861}, 'ih': {'count': 3, 'total_original_duration': 0.5375, 'total_adjusted_duration': 0.3228770471625716, 'tempo_ratio': 1.664720378}, 'v': {'count': 1, 'total_original_duration': 0.1075, 'total_adjusted_duration': 0.06033761206424005, 'tempo_ratio': 1.781641605}, 'er': {'count': 1, 'total_original_duration': 0.1425, 'total_adjusted_duration': 0.07039750994887745, 'tempo_ratio': 2.024219324}, 'w': {'count': 1, 'total_original_duration': 0.165, 'total_adjusted_duration': 0.09399295866048518, 'tempo_ratio': 1.755450646}, 'eh': {'count': 1, 'total_original_duration': 0.1825, 'total_adjusted_duration': 0.11534383294108393, 'tempo_ratio': 1.582225901}, 'r': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.0654127246044497, 'tempo_ratio': 1.566973408}, 'kcl': {'count': 1, 'total_original_duration': 0.2525, 'total_adjusted_duration': 0.1283639666703962, 'tempo_ratio': 1.967062927}, 'k': {'count': 1, 'total_original_duration': 0.215, 'total_adjusted_duration': 0.10824792115028088, 'tempo_ratio': 1.98618133}, 'ae': {'count': 1, 'total_original_duration': 0.1425, 'total_adjusted_duration': 0.08139873702393671, 'tempo_ratio': 1.750641413}, 'ao': {'count': 1, 'total_original_duration': 0.255, 'total_adjusted_duration': 0.14789571428686513, 'tempo_ratio': 1.724187893}, 'f': {'count': 3, 'total_original_duration': 0.575, 'total_adjusted_duration': 0.3526183672876826, 'tempo_ratio': 1.630658109}, 'b': {'count': 1, 'total_original_duration': 0.065, 'total_adjusted_duration': 0.03884866643399782, 'tempo_ratio': 1.673159106}, 'iy': {'count': 2, 'total_original_duration': 1.2449999999999999, 'total_adjusted_duration': 0.8003595310156464, 'tempo_ratio': 1.555550914}, 'z': {'count': 1, 'total_original_duration': 0.14, 'total_adjusted_duration': 0.05895028749036212, 'tempo_ratio': 2.374882396}}}",0281.wav
it was a good win for us,it wa wol o the gewinterland,he wil away we wel at the winfor elan,"{'mean_confidence': 0.9572020173072815, 'min_confidence': 0.37535911798477173, 'max_confidence': 0.999998927116394}","{'mean_confidence': 0.9039052128791809, 'min_confidence': 0.316151887178421, 'max_confidence': 0.9999923706054688}",7.5250625,5.201625,0.8571428571428571,1.2857142857142858,"{'original_duration': 7.5250625, 'adjusted_duration': 5.201625, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 2.4475000000000002, 'total_adjusted_duration': 2.321712319704691, 'tempo_ratio': 1.05417884}, 'ih': {'count': 2, 'total_original_duration': 0.47750000000000004, 'total_adjusted_duration': 0.28683495817698224, 'tempo_ratio': 1.664720378}, 't': {'count': 1, 'total_original_duration': 0.0625, 'total_adjusted_duration': 0.037936660023734935, 'tempo_ratio': 1.647482935}, 'w': {'count': 3, 'total_original_duration': 0.6825, 'total_adjusted_duration': 0.3887890562774614, 'tempo_ratio': 1.755450646}, 'aa': {'count': 2, 'total_original_duration': 0.6475, 'total_adjusted_duration': 0.34588749379935907, 'tempo_ratio': 1.871995986}, 'ah': {'count': 3, 'total_original_duration': 0.9625, 'total_adjusted_duration': 0.45403098715588935, 'tempo_ratio': 2.119899362}, 'z': {'count': 1, 'total_original_duration': 0.1025, 'total_adjusted_duration': 0.04316003191258655, 'tempo_ratio': 2.374882396}, 'gcl': {'count': 1, 'total_original_duration': 0.415, 'total_adjusted_duration': 0.3033945197882982, 'tempo_ratio': 1.367855953}, 'g': {'count': 1, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.17117986935691876, 'tempo_ratio': 1.562683749}, 'uh': {'count': 1, 'total_original_duration': 0.7575, 'total_adjusted_duration': 0.4339058727720973, 'tempo_ratio': 1.745770333}, 'n': {'count': 1, 'total_original_duration': 0.1675, 'total_adjusted_duration': 0.09637671431813936, 'tempo_ratio': 1.737971679}, 'f': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.0567255634332359, 'tempo_ratio': 1.630658109}, 'ao': {'count': 1, 'total_original_duration': 0.17, 'total_adjusted_duration': 0.09859714285791009, 'tempo_ratio': 1.724187893}, 'r': {'count': 1, 'total_original_duration': 0.1625, 'total_adjusted_duration': 0.10370309998266417, 'tempo_ratio': 1.566973408}, 's': {'count': 1, 'total_original_duration': 0.1, 'total_adjusted_duration': 0.05934686891833502, 'tempo_ratio': 1.685008861}}}",0283.wav
kitten,thehidn,a hiden,"{'mean_confidence': 0.9774604439735413, 'min_confidence': 0.4975256025791168, 'max_confidence': 0.9999992847442627}","{'mean_confidence': 0.9889224171638489, 'min_confidence': 0.5000980496406555, 'max_confidence': 0.9999994039535522}",3.555,2.9341875,1.0,2.0,"{'original_duration': 3.555, 'adjusted_duration': 2.9341875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.4699999999999998, 'total_adjusted_duration': 2.343055946749984, 'tempo_ratio': 1.05417884}, 'k': {'count': 1, 'total_original_duration': 0.36, 'total_adjusted_duration': 0.1812523330888424, 'tempo_ratio': 1.98618133}, 'ih': {'count': 1, 'total_original_duration': 0.1325, 'total_adjusted_duration': 0.07959294650984323, 'tempo_ratio': 1.664720378}, 'tcl': {'count': 1, 'total_original_duration': 0.0725, 'total_adjusted_duration': 0.043275245132954346, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.0375, 'total_adjusted_duration': 0.02276199601424096, 'tempo_ratio': 1.647482935}, 'ah': {'count': 1, 'total_original_duration': 0.0725, 'total_adjusted_duration': 0.03419973669485919, 'tempo_ratio': 2.119899362}, 'n': {'count': 1, 'total_original_duration': 0.4, 'total_adjusted_duration': 0.23015334762540746, 'tempo_ratio': 1.737971679}}}",0284.wav
i expect we ll bounce back this week,ibetbouni bit wen wev were boun by thetwik,i tutei i totlakly wubouten bo then th wek,"{'mean_confidence': 0.9535444974899292, 'min_confidence': 0.3454579710960388, 'max_confidence': 0.9999966621398926}","{'mean_confidence': 0.9246017932891846, 'min_confidence': 0.2687239348888397, 'max_confidence': 0.9999947547912598}",15.32,11.859,1.0,1.0,"{'original_duration': 15.32, 'adjusted_duration': 11.859, 'phoneme_stats': {'noi': {'count': 5, 'total_original_duration': 7.4425, 'total_adjusted_duration': 7.0599975237598205, 'tempo_ratio': 1.05417884}, 'ay': {'count': 3, 'total_original_duration': 1.0999999999999999, 'total_adjusted_duration': 0.8080607563017175, 'tempo_ratio': 1.361283779}, 'ih': {'count': 3, 'total_original_duration': 0.3225, 'total_adjusted_duration': 0.19372622829754296, 'tempo_ratio': 1.664720378}, 'pcl': {'count': 2, 'total_original_duration': 0.8975, 'total_adjusted_duration': 0.537609701131416, 'tempo_ratio': 1.66942672}, 'p': {'count': 2, 'total_original_duration': 0.0625, 'total_adjusted_duration': 0.038170827349855115, 'tempo_ratio': 1.637376089}, 'eh': {'count': 4, 'total_original_duration': 0.5575, 'total_adjusted_duration': 0.3523517088474208, 'tempo_ratio': 1.582225901}, 'b': {'count': 3, 'total_original_duration': 0.135, 'total_adjusted_duration': 0.080685691824457, 'tempo_ratio': 1.673159106}, 'aw': {'count': 2, 'total_original_duration': 0.445, 'total_adjusted_duration': 0.22732808317030767, 'tempo_ratio': 1.957523214}, 'n': {'count': 4, 'total_original_duration': 1.0925, 'total_adjusted_duration': 0.6286063307018941, 'tempo_ratio': 1.737971679}, 'tcl': {'count': 1, 'total_original_duration': 0.12, 'total_adjusted_duration': 0.0716279919442003, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.07, 'total_adjusted_duration': 0.04248905922658313, 'tempo_ratio': 1.647482935}, 'w': {'count': 4, 'total_original_duration': 1.0175, 'total_adjusted_duration': 0.5796232450729919, 'tempo_ratio': 1.755450646}, 'iy': {'count': 4, 'total_original_duration': 0.905, 'total_adjusted_duration': 0.5817874502563534, 'tempo_ratio': 1.555550914}, 'l': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.051410418686833284, 'tempo_ratio': 1.799246191}, 'bcl': {'count': 1, 'total_original_duration': 0.055, 'total_adjusted_duration': 0.03409855062542033, 'tempo_ratio': 1.612971783}, 'ae': {'count': 1, 'total_original_duration': 0.185, 'total_adjusted_duration': 0.10567555332932135, 'tempo_ratio': 1.750641413}, 'dcl': {'count': 1, 'total_original_duration': 0.43, 'total_adjusted_duration': 0.27600178793187985, 'tempo_ratio': 1.557960922}, 'dh': {'count': 1, 'total_original_duration': 0.03, 'total_adjusted_duration': 0.01344495582448454, 'tempo_ratio': 2.231320087}, 'k': {'count': 1, 'total_original_duration': 0.35, 'total_adjusted_duration': 0.17621754605859677, 'tempo_ratio': 1.98618133}}}",0285.wav
she wore warm fleecy woolen overalls,she was omsand the wolen oarond,she was more than the wen olon,"{'mean_confidence': 0.9689264297485352, 'min_confidence': 0.33822089433670044, 'max_confidence': 0.9999996423721313}","{'mean_confidence': 0.9613599181175232, 'min_confidence': 0.2582494914531708, 'max_confidence': 0.9999996423721313}",9.195,6.36175,0.8333333333333334,1.0,"{'original_duration': 9.195, 'adjusted_duration': 6.36175, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 2.9225, 'total_adjusted_duration': 2.7723000017719954, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 1, 'total_original_duration': 0.4025, 'total_adjusted_duration': 0.2583505107967015, 'tempo_ratio': 1.557960922}, 'sh': {'count': 1, 'total_original_duration': 0.26, 'total_adjusted_duration': 0.17357871380786094, 'tempo_ratio': 1.497879517}, 'iy': {'count': 3, 'total_original_duration': 0.505, 'total_adjusted_duration': 0.3246438258336558, 'tempo_ratio': 1.555550914}, 'w': {'count': 3, 'total_original_duration': 0.8375, 'total_adjusted_duration': 0.47708547198882634, 'tempo_ratio': 1.755450646}, 'ao': {'count': 3, 'total_original_duration': 0.6875, 'total_adjusted_duration': 0.398738445381254, 'tempo_ratio': 1.724187893}, 'ah': {'count': 2, 'total_original_duration': 0.6074999999999999, 'total_adjusted_duration': 0.2865702074776133, 'tempo_ratio': 2.119899362}, 'r': {'count': 1, 'total_original_duration': 0.0825, 'total_adjusted_duration': 0.052649266145044886, 'tempo_ratio': 1.566973408}, 'm': {'count': 1, 'total_original_duration': 0.85, 'total_adjusted_duration': 0.48513182231029256, 'tempo_ratio': 1.752101101}, 'f': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.0567255634332359, 'tempo_ratio': 1.630658109}, 'l': {'count': 3, 'total_original_duration': 0.5900000000000001, 'total_adjusted_duration': 0.32791510297547716, 'tempo_ratio': 1.799246191}, 'z': {'count': 1, 'total_original_duration': 0.17, 'total_adjusted_duration': 0.07158249195258258, 'tempo_ratio': 2.374882396}, 'uh': {'count': 1, 'total_original_duration': 0.075, 'total_adjusted_duration': 0.04296097750218785, 'tempo_ratio': 1.745770333}, 'n': {'count': 1, 'total_original_duration': 0.35, 'total_adjusted_duration': 0.20138417917223148, 'tempo_ratio': 1.737971679}, 'ow': {'count': 1, 'total_original_duration': 0.485, 'total_adjusted_duration': 0.29716981679478344, 'tempo_ratio': 1.632063462}, 'v': {'count': 1, 'total_original_duration': 0.04, 'total_adjusted_duration': 0.022451204489019553, 'tempo_ratio': 1.781641605}, 'er': {'count': 1, 'total_original_duration': 0.2275, 'total_adjusted_duration': 0.11238900711136576, 'tempo_ratio': 2.024219324}}}",0286.wav
spit,bit,bit,"{'mean_confidence': 0.9998062252998352, 'min_confidence': 0.9887579679489136, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9970839619636536, 'min_confidence': 0.7868199944496155, 'max_confidence': 0.9999996423721313}",3.855,3.185,1.0,1.0,"{'original_duration': 3.855, 'adjusted_duration': 3.185, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.515, 'total_adjusted_duration': 2.3857432008405706, 'tempo_ratio': 1.05417884}, 'pcl': {'count': 1, 'total_original_duration': 0.68, 'total_adjusted_duration': 0.4073254560104322, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.0475, 'total_adjusted_duration': 0.029009828785889886, 'tempo_ratio': 1.637376089}, 'ih': {'count': 1, 'total_original_duration': 0.0825, 'total_adjusted_duration': 0.04955787235518541, 'tempo_ratio': 1.664720378}, 'tcl': {'count': 1, 'total_original_duration': 0.2275, 'total_adjusted_duration': 0.1357947347275464, 'tempo_ratio': 1.675322688}, 't': {'count': 1, 'total_original_duration': 0.2925, 'total_adjusted_duration': 0.17754356891107947, 'tempo_ratio': 1.647482935}}}",0287.wav
this is not a program of socialized medicine,then inamproem on totali ins meven,the inamplorental cetelins mer,"{'mean_confidence': 0.9677644371986389, 'min_confidence': 0.34023240208625793, 'max_confidence': 0.9999997615814209}","{'mean_confidence': 0.9465779066085815, 'min_confidence': 0.2820756137371063, 'max_confidence': 0.999998927116394}",13.27,9.14825,1.0,1.0,"{'original_duration': 13.27, 'adjusted_duration': 9.14825, 'phoneme_stats': {'noi': {'count': 6, 'total_original_duration': 3.96, 'total_adjusted_duration': 3.7564783599716343, 'tempo_ratio': 1.05417884}, 'dcl': {'count': 4, 'total_original_duration': 1.1, 'total_adjusted_duration': 0.7060510854071346, 'tempo_ratio': 1.557960922}, 'dh': {'count': 1, 'total_original_duration': 0.045, 'total_adjusted_duration': 0.02016743373672681, 'tempo_ratio': 2.231320087}, 'ih': {'count': 2, 'total_original_duration': 0.4475, 'total_adjusted_duration': 0.2688139136841875, 'tempo_ratio': 1.664720378}, 'z': {'count': 1, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.11263715645479905, 'tempo_ratio': 2.374882396}, 'n': {'count': 2, 'total_original_duration': 0.22749999999999998, 'total_adjusted_duration': 0.13089971646195048, 'tempo_ratio': 1.737971679}, 'aa': {'count': 1, 'total_original_duration': 0.1925, 'total_adjusted_duration': 0.10283141707548513, 'tempo_ratio': 1.871995986}, 'ah': {'count': 6, 'total_original_duration': 1.3975, 'total_adjusted_duration': 0.6592294073250444, 'tempo_ratio': 2.119899362}, 'pcl': {'count': 1, 'total_original_duration': 0.66, 'total_adjusted_duration': 0.3953452955395371, 'tempo_ratio': 1.66942672}, 'p': {'count': 1, 'total_original_duration': 0.0875, 'total_adjusted_duration': 0.05343915828979716, 'tempo_ratio': 1.637376089}, 'r': {'count': 2, 'total_original_duration': 0.1325, 'total_adjusted_duration': 0.08455791229355694, 'tempo_ratio': 1.566973408}, 'ow': {'count': 2, 'total_original_duration': 0.345, 'total_adjusted_duration': 0.2113888387509284, 'tempo_ratio': 1.632063462}, 'g': {'count': 1, 'total_original_duration': 0.105, 'total_adjusted_duration': 0.06719209825224848, 'tempo_ratio': 1.562683749}, 'ae': {'count': 1, 'total_original_duration': 0.09, 'total_adjusted_duration': 0.05140972864669687, 'tempo_ratio': 1.750641413}, 'm': {'count': 4, 'total_original_duration': 1.3625, 'total_adjusted_duration': 0.7776377739973808, 'tempo_ratio': 1.752101101}, 'v': {'count': 1, 'total_original_duration': 0.525, 'total_adjusted_duration': 0.29467205891838166, 'tempo_ratio': 1.781641605}, 's': {'count': 2, 'total_original_duration': 0.2675, 'total_adjusted_duration': 0.1587528743565462, 'tempo_ratio': 1.685008861}, 'sh': {'count': 1, 'total_original_duration': 0.0925, 'total_adjusted_duration': 0.06175396548933514, 'tempo_ratio': 1.497879517}, 'l': {'count': 1, 'total_original_duration': 0.245, 'total_adjusted_duration': 0.1361681359813422, 'tempo_ratio': 1.799246191}, 'ay': {'count': 2, 'total_original_duration': 0.5449999999999999, 'total_adjusted_duration': 0.4003573747131236, 'tempo_ratio': 1.361283779}, 'eh': {'count': 3, 'total_original_duration': 0.65, 'total_adjusted_duration': 0.4108136515709838, 'tempo_ratio': 1.582225901}, 'd': {'count': 2, 'total_original_duration': 0.515, 'total_adjusted_duration': 0.2876426063203396, 'tempo_ratio': 1.790416262}}}",0288.wav
