reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
AREA,AMIOR,ON YO,"{'mean_confidence': 0.891403079032898, 'min_confidence': 0.22388117015361786, 'max_confidence': 0.9997567534446716}","{'mean_confidence': 0.9019420146942139, 'min_confidence': 0.3725665807723999, 'max_confidence': 0.9998655319213867}",1.5,1.3174375,1.0,2.0,"{'original_duration': 1.5, 'adjusted_duration': 1.3174375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.0967500000000001, 'total_adjusted_duration': 1.188577865440668, 'tempo_ratio': 0.922741397}, 'eh': {'count': 1, 'total_original_duration': 1.128375, 'total_adjusted_duration': 0.8684153075503731, 'tempo_ratio': 1.299349505}, 'r': {'count': 1, 'total_original_duration': 0.3926875, 'total_adjusted_duration': 0.3542396663489077, 'tempo_ratio': 1.108536218}, 'iy': {'count': 1, 'total_original_duration': 0.636375, 'total_adjusted_duration': 0.503784063309468, 'tempo_ratio': 1.263190018}, 'ah': {'count': 1, 'total_original_duration': 0.866625, 'total_adjusted_duration': 0.5457983393648209, 'tempo_ratio': 1.58781172}}}",0134.wav
WHY YELL OR WORRY OVER SILLY ITEMS,WHY YU HAVE OVOLOVTE CHELEAI BROUN,FOILEVE OVOLOVA CHELIA BRUN,"{'mean_confidence': 0.9176002144813538, 'min_confidence': 0.35413074493408203, 'max_confidence': 0.9999947547912598}","{'mean_confidence': 0.9132726192474365, 'min_confidence': 0.3620893657207489, 'max_confidence': 0.9999841451644897}",6.0,5.363125,0.8571428571428571,1.0,"{'original_duration': 6.0, 'adjusted_duration': 5.363125, 'phoneme_stats': {'noi': {'count': 5, 'total_original_duration': 3.7829375, 'total_adjusted_duration': 4.0996724676047025, 'tempo_ratio': 0.922741397}, 'w': {'count': 2, 'total_original_duration': 1.8535625, 'total_adjusted_duration': 1.4600938590101586, 'tempo_ratio': 1.269481745}, 'ay': {'count': 2, 'total_original_duration': 1.6330624999999999, 'total_adjusted_duration': 1.5731344087724635, 'tempo_ratio': 1.038094705}, 'y': {'count': 1, 'total_original_duration': 0.7441875, 'total_adjusted_duration': 0.5760792066881104, 'tempo_ratio': 1.291814548}, 'eh': {'count': 1, 'total_original_duration': 0.9509375, 'total_adjusted_duration': 0.7318565915796459, 'tempo_ratio': 1.299349505}, 'l': {'count': 2, 'total_original_duration': 0.9921875, 'total_adjusted_duration': 0.8199334348628438, 'tempo_ratio': 1.210082987}, 'ao': {'count': 1, 'total_original_duration': 0.7855625, 'total_adjusted_duration': 0.6590246587398653, 'tempo_ratio': 1.192007749}, 'et': {'count': 1, 'total_original_duration': 0.4755, 'total_adjusted_duration': 0.4755, 'tempo_ratio': 1.0}, 'iy': {'count': 2, 'total_original_duration': 0.764875, 'total_adjusted_duration': 0.6055106429759645, 'tempo_ratio': 1.263190018}, 'ow': {'count': 1, 'total_original_duration': 0.5650625, 'total_adjusted_duration': 0.5146705730524074, 'tempo_ratio': 1.097911032}, 'v': {'count': 1, 'total_original_duration': 0.227375, 'total_adjusted_duration': 0.16499820972860577, 'tempo_ratio': 1.378045255}, 'er': {'count': 1, 'total_original_duration': 0.33075, 'total_adjusted_duration': 0.24187907372900516, 'tempo_ratio': 1.36741883}, 's': {'count': 1, 'total_original_duration': 0.6753125, 'total_adjusted_duration': 0.5569136691849076, 'tempo_ratio': 1.212598177}, 'ih': {'count': 1, 'total_original_duration': 0.5788125, 'total_adjusted_duration': 0.46697130863011693, 'tempo_ratio': 1.239503347}, 'tcl': {'count': 1, 'total_original_duration': 0.275625, 'total_adjusted_duration': 0.25175447637498544, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.1033125, 'total_adjusted_duration': 0.08755279789644675, 'tempo_ratio': 1.180002267}, 'ah': {'count': 1, 'total_original_duration': 0.3445625, 'total_adjusted_duration': 0.2170046332697431, 'tempo_ratio': 1.58781172}, 'm': {'count': 1, 'total_original_duration': 0.61325, 'total_adjusted_duration': 0.4959225586870045, 'tempo_ratio': 1.236584199}, 'dcl': {'count': 1, 'total_original_duration': 0.4548125, 'total_adjusted_duration': 0.4339885767174049, 'tempo_ratio': 1.047982653}, 'z': {'count': 1, 'total_original_duration': 0.3720625, 'total_adjusted_duration': 0.2497547374076023, 'tempo_ratio': 1.489711482}}}",0135.wav
HEAR,HERE,HERE,"{'mean_confidence': 0.9895860552787781, 'min_confidence': 0.720039963722229, 'max_confidence': 0.9999905824661255}","{'mean_confidence': 0.9922394752502441, 'min_confidence': 0.802944540977478, 'max_confidence': 0.9999685287475586}",1.65,1.719875,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.719875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.8150625, 'total_adjusted_duration': 3.050759951978181, 'tempo_ratio': 0.922741397}, 'hh': {'count': 1, 'total_original_duration': 0.5858125, 'total_adjusted_duration': 0.4866463777061235, 'tempo_ratio': 1.2037745}, 'ih': {'count': 1, 'total_original_duration': 0.566, 'total_adjusted_duration': 0.4566345071757196, 'tempo_ratio': 1.239503347}, 'r': {'count': 1, 'total_original_duration': 0.571, 'total_adjusted_duration': 0.5150936800515072, 'tempo_ratio': 1.108536218}}}",0136.wav
EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID,I BOTIN ON WE EL TMON THO SHAR SAID,ABO THEY WAN WE WON TMOV THE SHAROF SAID,"{'mean_confidence': 0.914904773235321, 'min_confidence': 0.2488335520029068, 'max_confidence': 0.9999661445617676}","{'mean_confidence': 0.925808310508728, 'min_confidence': 0.3289695978164673, 'max_confidence': 0.999987006187439}",7.95,7.370875,1.1428571428571428,1.0,"{'original_duration': 7.95, 'adjusted_duration': 7.370875, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 6.1120625, 'total_adjusted_duration': 6.623808707262323, 'tempo_ratio': 0.922741397}, 'eh': {'count': 4, 'total_original_duration': 2.6942500000000003, 'total_adjusted_duration': 2.0735375583184608, 'tempo_ratio': 1.299349505}, 'v': {'count': 1, 'total_original_duration': 0.4891875, 'total_adjusted_duration': 0.3549865276376573, 'tempo_ratio': 1.378045255}, 'r': {'count': 3, 'total_original_duration': 1.0956875, 'total_adjusted_duration': 0.9884092934526023, 'tempo_ratio': 1.108536218}, 'iy': {'count': 2, 'total_original_duration': 0.9095625, 'total_adjusted_duration': 0.720052000917569, 'tempo_ratio': 1.263190018}, 'th': {'count': 2, 'total_original_duration': 1.3575, 'total_adjusted_duration': 1.1910948568228392, 'tempo_ratio': 1.139707717}, 'ih': {'count': 2, 'total_original_duration': 0.9646875, 'total_adjusted_duration': 0.7782855143835283, 'tempo_ratio': 1.239503347}, 'ng': {'count': 1, 'total_original_duration': 0.4065, 'total_adjusted_duration': 0.29165131975658865, 'tempo_ratio': 1.393787624}, 'w': {'count': 1, 'total_original_duration': 0.379, 'total_adjusted_duration': 0.29854702636941033, 'tempo_ratio': 1.269481745}, 'n': {'count': 1, 'total_original_duration': 0.716625, 'total_adjusted_duration': 0.5882002380811309, 'tempo_ratio': 1.218335107}, 'l': {'count': 1, 'total_original_duration': 0.5925625, 'total_adjusted_duration': 0.4896874895076927, 'tempo_ratio': 1.210082987}, 's': {'count': 2, 'total_original_duration': 1.764, 'total_adjusted_duration': 1.4547275704835567, 'tempo_ratio': 1.212598177}, 'm': {'count': 1, 'total_original_duration': 0.6408125, 'total_adjusted_duration': 0.5182117809027577, 'tempo_ratio': 1.236584199}, 'uw': {'count': 1, 'total_original_duration': 0.9026875, 'total_adjusted_duration': 0.779262955673579, 'tempo_ratio': 1.158386259}, 'dcl': {'count': 2, 'total_original_duration': 0.8474999999999999, 'total_adjusted_duration': 0.8086965920417768, 'tempo_ratio': 1.047982653}, 'dh': {'count': 1, 'total_original_duration': 0.26875, 'total_adjusted_duration': 0.1856659270756287, 'tempo_ratio': 1.447492301}, 'ah': {'count': 1, 'total_original_duration': 0.668375, 'total_adjusted_duration': 0.42094096647680623, 'tempo_ratio': 1.58781172}, 'sh': {'count': 1, 'total_original_duration': 0.6615, 'total_adjusted_duration': 0.6085816717008223, 'tempo_ratio': 1.086953536}, 'f': {'count': 1, 'total_original_duration': 0.351375, 'total_adjusted_duration': 0.2970174759072737, 'tempo_ratio': 1.183011198}, 'd': {'count': 1, 'total_original_duration': 0.0758125, 'total_adjusted_duration': 0.06203863722055161, 'tempo_ratio': 1.222020718}}}",0137.wav
ATE,ACH,ACH,"{'mean_confidence': 0.9700080156326294, 'min_confidence': 0.499458909034729, 'max_confidence': 0.9999260902404785}","{'mean_confidence': 0.9660216569900513, 'min_confidence': 0.4521830081939697, 'max_confidence': 0.9999381303787231}",1.65,1.7099375,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.7099375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.83, 'total_adjusted_duration': 3.066948127829579, 'tempo_ratio': 0.922741397}, 'ey': {'count': 1, 'total_original_duration': 0.7844375, 'total_adjusted_duration': 0.6861638567556044, 'tempo_ratio': 1.14322183}, 'tcl': {'count': 1, 'total_original_duration': 0.615625, 'total_adjusted_duration': 0.5623087510869855, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.3128125, 'total_adjusted_duration': 0.26509482968645853, 'tempo_ratio': 1.180002267}}}",0138.wav
WRITE,RAY,RAY,"{'mean_confidence': 0.9381973743438721, 'min_confidence': 0.410075843334198, 'max_confidence': 0.9999198913574219}","{'mean_confidence': 0.9323221445083618, 'min_confidence': 0.3798291087150574, 'max_confidence': 0.9998819828033447}",1.5,1.553125,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.553125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.8144375, 'total_adjusted_duration': 1.966355368794622, 'tempo_ratio': 0.922741397}, 'r': {'count': 1, 'total_original_duration': 0.5235625, 'total_adjusted_duration': 0.4723007615796275, 'tempo_ratio': 1.108536218}, 'ay': {'count': 1, 'total_original_duration': 0.92525, 'total_adjusted_duration': 0.8912963292689178, 'tempo_ratio': 1.038094705}, 'tcl': {'count': 1, 'total_original_duration': 0.4739375, 'total_adjusted_duration': 0.4328921075627017, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.3926875, 'total_adjusted_duration': 0.3327853776063974, 'tempo_ratio': 1.180002267}}}",0139.wav
HATE,IT,HELT,"{'mean_confidence': 0.9455786347389221, 'min_confidence': 0.3581959307193756, 'max_confidence': 0.999806821346283}","{'mean_confidence': 0.9539311528205872, 'min_confidence': 0.6009207367897034, 'max_confidence': 0.9998133778572083}",1.05,0.9104375,1.0,1.0,"{'original_duration': 1.05, 'adjusted_duration': 0.9104375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 0.9004375, 'total_adjusted_duration': 0.9758286589584969, 'tempo_ratio': 0.922741397}, 'hh': {'count': 1, 'total_original_duration': 0.527625, 'total_adjusted_duration': 0.4383088360818409, 'tempo_ratio': 1.2037745}, 'ey': {'count': 1, 'total_original_duration': 0.657125, 'total_adjusted_duration': 0.5748009552966635, 'tempo_ratio': 1.14322183}, 'tcl': {'count': 1, 'total_original_duration': 0.388625, 'total_adjusted_duration': 0.3549681029704443, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.41075, 'total_adjusted_duration': 0.34809255158829283, 'tempo_ratio': 1.180002267}}}",0140.wav
THIS WAS EASY FOR US,DAR THIS ROADSASY FOR UCH,DEDIS READ USIN FOR UCH,"{'mean_confidence': 0.907980740070343, 'min_confidence': 0.27297133207321167, 'max_confidence': 0.9999591112136841}","{'mean_confidence': 0.9051749110221863, 'min_confidence': 0.3770213723182678, 'max_confidence': 0.9999301433563232}",3.3,3.0325625,0.8,0.8,"{'original_duration': 3.3, 'adjusted_duration': 3.0325625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.4333125, 'total_adjusted_duration': 1.5533198192472555, 'tempo_ratio': 0.922741397}, 'dcl': {'count': 1, 'total_original_duration': 0.45475, 'total_adjusted_duration': 0.4339289383256614, 'tempo_ratio': 1.047982653}, 'dh': {'count': 1, 'total_original_duration': 0.310125, 'total_adjusted_duration': 0.21424984422076038, 'tempo_ratio': 1.447492301}, 'ih': {'count': 1, 'total_original_duration': 0.3445, 'total_adjusted_duration': 0.2779339005689671, 'tempo_ratio': 1.239503347}, 's': {'count': 2, 'total_original_duration': 1.6813125, 'total_adjusted_duration': 1.38653721561714, 'tempo_ratio': 1.212598177}, 'w': {'count': 1, 'total_original_duration': 0.4203125, 'total_adjusted_duration': 0.3310898338282131, 'tempo_ratio': 1.269481745}, 'aa': {'count': 1, 'total_original_duration': 0.4823125, 'total_adjusted_duration': 0.37268198508434147, 'tempo_ratio': 1.294166392}, 'z': {'count': 2, 'total_original_duration': 0.6201875, 'total_adjusted_duration': 0.41631383492283514, 'tempo_ratio': 1.489711482}, 'iy': {'count': 2, 'total_original_duration': 1.4745625, 'total_adjusted_duration': 1.1673322928364052, 'tempo_ratio': 1.263190018}, 'f': {'count': 1, 'total_original_duration': 0.4685625, 'total_adjusted_duration': 0.3960761324932108, 'tempo_ratio': 1.183011198}, 'ao': {'count': 1, 'total_original_duration': 0.4479375, 'total_adjusted_duration': 0.37578405037700807, 'tempo_ratio': 1.192007749}, 'r': {'count': 1, 'total_original_duration': 0.2618125, 'total_adjusted_duration': 0.23617857111818785, 'tempo_ratio': 1.108536218}, 'ah': {'count': 1, 'total_original_duration': 0.6821875, 'total_adjusted_duration': 0.4296400457353974, 'tempo_ratio': 1.58781172}}}",0141.wav
WHOOP,WO,WOMP,"{'mean_confidence': 0.9382776618003845, 'min_confidence': 0.2770543098449707, 'max_confidence': 0.9998327493667603}","{'mean_confidence': 0.949394941329956, 'min_confidence': 0.3056718111038208, 'max_confidence': 0.9996774196624756}",1.5,1.32175,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.32175, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.7783125, 'total_adjusted_duration': 1.9272057217565148, 'tempo_ratio': 0.922741397}, 'w': {'count': 1, 'total_original_duration': 0.4875, 'total_adjusted_duration': 0.3840149745516821, 'tempo_ratio': 1.269481745}, 'uw': {'count': 1, 'total_original_duration': 0.5776875, 'total_adjusted_duration': 0.4987002353590591, 'tempo_ratio': 1.158386259}, 'pcl': {'count': 1, 'total_original_duration': 0.9749375, 'total_adjusted_duration': 0.7310978690225713, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.3114375, 'total_adjusted_duration': 0.23077709649229616, 'tempo_ratio': 1.349516502}}}",0142.wav
NO,NO,NOW,"{'mean_confidence': 0.9880499839782715, 'min_confidence': 0.5662997961044312, 'max_confidence': 0.9999688863754272}","{'mean_confidence': 0.9772493839263916, 'min_confidence': 0.550954282283783, 'max_confidence': 0.9998941421508789}",1.95,1.7413125,0.0,1.0,"{'original_duration': 1.95, 'adjusted_duration': 1.7413125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.552375, 'total_adjusted_duration': 2.7660783490349896, 'tempo_ratio': 0.922741397}, 'n': {'count': 1, 'total_original_duration': 1.20875, 'total_adjusted_duration': 0.9921326185669869, 'tempo_ratio': 1.218335107}, 'ow': {'count': 1, 'total_original_duration': 1.6018125, 'total_adjusted_duration': 1.4589638443490929, 'tempo_ratio': 1.097911032}}}",0143.wav
DROOP,PLUMP,BLUNK,"{'mean_confidence': 0.9848334789276123, 'min_confidence': 0.604377806186676, 'max_confidence': 0.9999821186065674}","{'mean_confidence': 0.9734863042831421, 'min_confidence': 0.34069398045539856, 'max_confidence': 0.9999382495880127}",1.95,2.0799375,1.0,1.0,"{'original_duration': 1.95, 'adjusted_duration': 2.0799375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 3.0921874999999996, 'total_adjusted_duration': 3.351087867145945, 'tempo_ratio': 0.922741397}, 'dcl': {'count': 1, 'total_original_duration': 0.228875, 'total_adjusted_duration': 0.21839579056467454, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.2523125, 'total_adjusted_duration': 0.20647154036221504, 'tempo_ratio': 1.222020718}, 'r': {'count': 1, 'total_original_duration': 0.264, 'total_adjusted_duration': 0.23815189410437468, 'tempo_ratio': 1.108536218}, 'uw': {'count': 1, 'total_original_duration': 0.727625, 'total_adjusted_duration': 0.628136767288777, 'tempo_ratio': 1.158386259}, 'pcl': {'count': 1, 'total_original_duration': 0.3755, 'total_adjusted_duration': 0.2815844603556387, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.4165625, 'total_adjusted_duration': 0.3086753658681826, 'tempo_ratio': 1.349516502}}}",0145.wav
SLIP,SLEP,LEK,"{'mean_confidence': 0.9644017219543457, 'min_confidence': 0.47018176317214966, 'max_confidence': 0.9999806880950928}","{'mean_confidence': 0.9581558108329773, 'min_confidence': 0.34989219903945923, 'max_confidence': 0.9999524354934692}",1.65,1.5729375,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.5729375, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.926375, 'total_adjusted_duration': 2.0876650882500725, 'tempo_ratio': 0.922741397}, 's': {'count': 1, 'total_original_duration': 0.7894375, 'total_adjusted_duration': 0.6510297598773316, 'tempo_ratio': 1.212598177}, 'l': {'count': 1, 'total_original_duration': 0.46175, 'total_adjusted_duration': 0.38158539948136627, 'tempo_ratio': 1.210082987}, 'ih': {'count': 1, 'total_original_duration': 0.829125, 'total_adjusted_duration': 0.6689171126538312, 'tempo_ratio': 1.239503347}, 'pcl': {'count': 1, 'total_original_duration': 0.188625, 'total_adjusted_duration': 0.14144838571127125, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.337625, 'total_adjusted_duration': 0.2501821945116163, 'tempo_ratio': 1.349516502}}}",0146.wav
SWAY,SWA,SHWI,"{'mean_confidence': 0.9348722696304321, 'min_confidence': 0.3654484748840332, 'max_confidence': 0.9999504089355469}","{'mean_confidence': 0.9343174695968628, 'min_confidence': 0.2342652678489685, 'max_confidence': 0.9999676942825317}",2.1,2.1475625,1.0,1.0,"{'original_duration': 2.1, 'adjusted_duration': 2.1475625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 3.2163125, 'total_adjusted_duration': 3.4856055125052547, 'tempo_ratio': 0.922741397}, 's': {'count': 1, 'total_original_duration': 1.0363125, 'total_adjusted_duration': 0.8546215223280844, 'tempo_ratio': 1.212598177}, 'w': {'count': 1, 'total_original_duration': 0.3728125, 'total_adjusted_duration': 0.29367299015394666, 'tempo_ratio': 1.269481745}, 'ey': {'count': 1, 'total_original_duration': 1.156375, 'total_adjusted_duration': 1.0115053523776745, 'tempo_ratio': 1.14322183}}}",0147.wav
SHOOT,CUT,CUTE,"{'mean_confidence': 0.9521641135215759, 'min_confidence': 0.30858367681503296, 'max_confidence': 0.9996446371078491}","{'mean_confidence': 0.9372217059135437, 'min_confidence': 0.27929186820983887, 'max_confidence': 0.9997267127037048}",1.35,1.276625,1.0,1.0,"{'original_duration': 1.35, 'adjusted_duration': 1.276625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.22275, 'total_adjusted_duration': 1.3251274994005715, 'tempo_ratio': 0.922741397}, 'sh': {'count': 1, 'total_original_duration': 0.759625, 'total_adjusted_duration': 0.6988569196760955, 'tempo_ratio': 1.086953536}, 'uw': {'count': 1, 'total_original_duration': 0.983, 'total_adjusted_duration': 0.8485943202128401, 'tempo_ratio': 1.158386259}, 'tcl': {'count': 1, 'total_original_duration': 0.3696875, 'total_adjusted_duration': 0.3376706865664487, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.3655625, 'total_adjusted_duration': 0.3097981336335856, 'tempo_ratio': 1.180002267}}}",0149.wav
